rawMax;rawMin;rawAve;rawDev;rawVar;fitMax;fitMin;fitAve
6173.95;3346.76;4318.56;756.44;572197.80;5182.27;3866.17;4318.56
7063.38;3346.76;4309.18;902.74;814947.53;5171.02;4008.02;4309.18
6081.78;3346.76;4371.67;682.65;466017.47;5246.01;3847.66;4371.67
6845.94;3346.76;4431.36;798.77;638028.59;5317.64;4033.26;4431.36
7081.44;3346.76;4132.89;791.95;627189.70;4959.47;3912.51;4132.89
6784.15;3346.76;4149.34;864.83;747924.64;4979.20;3896.56;4149.34
6284.68;3346.76;4140.54;713.92;509681.51;4968.65;3833.97;4140.54
6054.27;3346.76;4031.12;733.98;538722.10;4837.35;3758.40;4031.12
6427.50;3346.76;4337.52;797.65;636245.34;5205.02;3926.28;4337.52
7368.15;3346.76;4541.64;891.43;794654.11;5449.96;4157.65;4541.64
6438.26;3346.76;4107.02;787.48;620120.55;4928.42;3839.15;4107.02
6025.19;3346.76;4181.50;707.97;501224.63;5017.80;3802.86;4181.50
6036.28;3346.76;4135.23;690.75;477142.13;4962.28;3792.21;4135.23
5789.50;3346.76;4342.16;730.32;533372.51;5210.60;3744.90;4342.16
6181.52;3346.76;4160.08;787.14;619583.02;4992.10;3825.32;4160.08
6202.41;3346.76;4176.72;743.84;553293.55;5012.06;3834.46;4176.72
6941.93;3346.76;4152.92;819.60;671736.56;4983.50;3912.84;4152.92
5761.26;3346.76;4010.63;733.32;537755.26;4812.76;3706.45;4010.63
6643.86;3346.76;4121.95;730.94;534279.43;4946.35;3868.55;4121.95
5765.98;3346.76;4145.12;759.70;577151.19;4974.15;3736.78;4145.12
6562.58;3346.76;4791.37;726.87;528342.77;5749.65;4009.80;4791.37
6655.55;3346.76;4511.96;874.25;764320.07;5414.35;4021.44;4511.96
7159.86;3346.76;4766.67;763.89;583531.89;5720.01;4201.04;4766.67
6560.51;3346.76;4480.41;788.33;621461.34;5376.49;3992.05;4480.41
6722.74;3346.76;4195.16;812.39;659976.05;5034.20;3913.54;4195.16
5586.63;3346.76;4104.52;635.60;403991.00;4925.42;3684.82;4104.52
5781.95;3346.76;3987.35;670.55;449635.73;4784.82;3702.69;3987.35
7088.95;3346.76;4708.18;711.39;506072.47;5649.82;4169.72;4708.18
6423.92;3346.76;4387.15;779.93;608291.07;5264.58;3938.96;4387.15
7158.95;3346.76;4202.36;792.37;627844.53;5042.83;3959.14;4202.36
7195.02;3346.76;4114.74;839.47;704705.11;4937.69;3909.56;4114.74
5838.25;3346.76;4085.64;688.92;474614.80;4902.77;3741.15;4085.64
6749.92;3346.76;4046.44;744.10;553678.29;4855.72;3836.99;4046.44
6163.49;3346.76;4010.28;689.56;475498.53;4812.34;3763.12;4010.28
6347.66;3346.76;4393.24;776.73;603315.53;5271.89;3922.77;4393.24
6143.31;3346.76;4168.34;752.15;565729.30;5002.01;3821.54;4168.34
6297.42;3346.76;4341.34;756.59;572429.54;5209.61;3899.87;4341.34
6264.37;3346.76;4173.02;755.91;571401.84;5007.63;3843.28;4173.02
6301.58;3346.76;4378.34;731.32;534830.66;5254.01;3908.65;4378.34
6649.54;3346.76;4099.06;771.68;595487.79;4918.87;3857.24;4099.06
5820.90;3346.76;4343.47;669.89;448757.67;5212.17;3757.43;4343.47
5541.46;3346.76;4114.55;658.64;433808.06;4937.46;3671.76;4114.55
7590.07;3346.76;4155.22;813.36;661547.01;4986.26;3959.62;4155.22
6839.21;3346.76;4108.30;771.51;595229.90;4929.96;3879.17;4108.30
6286.15;3346.76;4411.04;823.68;678454.31;5293.24;3910.31;4411.04
6505.05;3346.76;4500.40;773.34;598053.02;5400.48;3982.42;4500.40
6514.22;3346.76;4263.40;747.25;558384.14;5116.08;3916.15;4263.40
5456.26;3346.76;3969.66;621.23;385930.35;4763.60;3637.00;3969.66
6447.26;3346.76;4166.90;742.25;550929.48;5000.29;3867.17;4166.90
6152.51;3346.76;4290.49;682.54;465859.17;5148.59;3855.58;4290.49
7521.68;3346.76;4236.46;843.99;712325.44;5083.75;4007.00;4236.46
6251.27;3346.76;4124.55;712.56;507742.02;4949.46;3822.86;4124.55
6495.83;3346.76;4599.44;892.30;796205.45;5519.33;3991.80;4599.44
6947.01;3346.76;4352.14;861.21;741686.57;5222.57;4014.90;4352.14
7347.75;3346.76;4176.33;780.53;609220.86;5011.59;3957.84;4176.33
8000.67;3346.76;4178.23;809.96;656033.44;5013.87;3996.46;4178.23
6066.89;3346.76;4021.19;693.60;481081.65;4825.43;3756.05;4021.19
5585.46;3346.76;3936.72;666.66;444431.94;4724.07;3654.99;3936.72
6411.37;3346.76;4603.80;721.47;520512.21;5524.56;3963.48;4603.80
6846.82;3346.76;4724.28;782.76;612708.84;5669.13;4111.07;4724.28
6465.49;3346.76;4629.79;788.89;622343.92;5555.75;3982.61;4629.79
6293.03;3346.76;4141.94;727.57;529351.06;4970.33;3835.72;4141.94
6523.36;3346.76;4307.83;819.84;672141.59;5169.40;3934.09;4307.83
6512.28;3346.76;4659.55;821.66;675130.39;5591.46;3999.23;4659.55
6749.92;3346.76;4637.37;810.48;656884.24;5564.85;4070.75;4637.37
6283.31;3346.76;4429.06;838.34;702809.39;5314.88;3912.03;4429.06
6121.96;3346.76;4096.96;718.93;516864.59;4916.35;3793.40;4096.96
6340.68;3346.76;4337.51;803.66;645872.80;5205.01;3908.45;4337.51
5957.97;3346.76;4050.93;743.04;552111.39;4861.12;3751.77;4050.93
6040.77;3346.76;4133.85;717.42;514696.82;4960.61;3792.60;4133.85
6911.12;3346.76;4143.49;818.04;669188.59;4972.19;3904.93;4143.49
7200.89;3346.76;4209.66;801.18;641890.49;5051.59;3966.78;4209.66
6984.59;3346.76;4082.06;722.96;522678.29;4898.47;3875.24;4082.06
6670.62;3346.76;4181.23;714.08;509913.94;5017.48;3900.91;4181.23
5884.96;3346.76;4114.12;712.71;507953.23;4936.94;3757.57;4114.12
6324.01;3346.76;4130.41;749.09;561129.49;4956.49;3835.30;4130.41
6319.71;3346.76;4026.17;719.84;518176.12;4831.40;3787.64;4026.17
6970.55;3346.76;4784.17;911.91;831584.71;5741.00;4155.11;4784.17
5656.21;3346.76;4009.20;684.03;467900.72;4811.03;3686.69;4009.20
5956.10;3346.76;4071.71;690.51;476806.59;4886.05;3758.42;4071.71
6763.02;3346.76;4091.04;760.28;578022.01;4909.25;3863.13;4091.04
6473.59;3346.76;4139.90;739.77;547257.89;4967.89;3858.50;4139.90
6174.60;3346.76;4459.06;706.95;499782.49;5350.87;3880.84;4459.06
6036.15;3346.76;4478.22;658.72;433917.96;5373.86;3827.75;4478.22
6233.65;3346.76;4493.69;752.63;566452.79;5392.43;3901.27;4493.69
6246.55;3346.76;4409.85;694.04;481696.58;5291.82;3899.36;4409.85
5951.74;3346.76;4106.95;730.91;534225.34;4928.34;3768.48;4106.95
6994.93;3346.76;4180.18;776.33;602689.56;5016.22;3932.64;4180.18
6636.49;3346.76;4518.82;582.29;339063.72;5422.59;4018.62;4518.82
7271.07;3346.76;4497.57;779.04;606897.32;5397.09;4124.34;4497.57
6958.16;3346.76;4095.28;753.68;568036.27;4914.34;3881.13;4095.28
5936.44;3346.76;4506.47;679.71;462010.76;5407.76;3775.52;4506.47
6483.29;3346.76;4010.56;731.73;535425.33;4812.68;3795.24;4010.56
6814.59;3346.76;4022.02;718.62;516419.26;4826.42;3827.51;4022.02
6139.27;3346.76;4160.16;727.17;528769.42;4992.19;3818.20;4160.16
6281.12;3346.76;3995.30;688.55;474098.91;4794.36;3768.59;3995.30
6278.57;3346.76;4113.38;731.18;534627.95;4936.05;3822.10;4113.38
6207.84;3346.76;4125.93;813.38;661582.96;4951.12;3817.10;4125.93
6597.47;3346.76;4451.74;898.62;807523.38;5342.09;3993.24;4451.74
6733.39;3346.76;4175.62;737.19;543455.32;5010.74;3904.99;4175.62
6591.52;3346.76;4279.23;805.78;649280.22;5135.08;3934.10;4279.23
5929.42;3346.76;4070.05;771.80;595676.56;4884.07;3753.41;4070.05
6879.55;3346.76;4391.73;726.62;527981.29;5270.07;4022.79;4391.73
6986.44;3346.76;4589.48;730.02;532924.63;5507.38;4113.59;4589.48
6324.77;3346.76;4175.62;810.26;656526.27;5010.74;3853.54;4175.62
6638.15;3346.76;4481.07;757.98;574531.54;5377.29;4009.79;4481.07
6905.24;3346.76;4069.35;691.52;478200.32;4883.23;3861.98;4069.35
6482.60;3346.76;3958.13;712.88;508200.00;4749.75;3766.42;3958.13
6732.92;3346.76;4346.99;779.65;607850.15;5216.39;3982.52;4346.99
5823.33;3346.76;4003.02;704.79;496733.74;4803.62;3714.39;4003.02
6045.44;3346.76;4235.40;712.62;507821.74;5082.48;3819.52;4235.40
6988.00;3346.76;4411.30;760.39;578190.75;5293.57;4046.81;4411.30
6261.40;3346.76;4392.22;648.27;420252.57;5270.67;3900.90;4392.22
6981.33;3346.76;4481.71;743.62;552964.32;5378.05;4074.73;4481.71
6040.81;3346.76;4315.81;713.02;508398.55;5178.98;3830.91;4315.81
6528.05;3346.76;4134.93;841.22;707657.78;4961.91;3862.56;4134.93
7808.71;3346.76;4418.61;822.66;676767.81;5302.34;4139.21;4418.61
6585.32;3346.76;4224.00;727.16;528757.96;5068.79;3910.15;4224.00
6527.22;3346.76;4309.10;757.16;573286.20;5170.92;3935.20;4309.10
5993.82;3346.76;3926.84;705.35;497516.22;4712.21;3706.43;3926.84
6272.38;3346.76;3985.15;702.96;494146.92;4782.18;3762.69;3985.15
6465.05;3346.76;4137.89;766.35;587285.70;4965.47;3856.55;4137.89
6558.77;3346.76;4187.39;840.79;706936.02;5024.86;3890.51;4187.39
6727.95;3346.76;4572.00;730.30;533336.32;5486.40;4052.34;4572.00
6664.21;3346.76;4596.55;732.79;536974.48;5515.86;4040.88;4596.55
5735.60;3346.76;4160.19;628.06;394459.82;4992.22;3730.59;4160.19
6573.41;3346.76;4104.19;751.39;564579.90;4925.02;3852.40;4104.19
5761.26;3346.76;4113.73;726.06;527163.60;4936.47;3730.72;4113.73
6194.93;3346.76;4456.89;756.92;572925.39;5348.27;3887.54;4456.89
6397.25;3346.76;4232.07;748.94;560905.56;5078.48;3885.99;4232.07
5899.42;3346.76;4118.93;696.62;485274.50;4942.71;3761.67;4118.93
6733.59;3346.76;4462.15;773.05;597599.82;5354.58;4023.92;4462.15
6326.18;3346.76;4621.14;641.14;411061.42;5545.36;3930.36;4621.14
6524.59;3346.76;4580.56;755.88;571359.68;5496.67;3999.14;4580.56
6352.84;3346.76;4454.72;639.64;409144.30;5345.66;3934.66;4454.72
5744.39;3346.76;4058.76;655.99;430323.79;4870.51;3715.88;4058.76
6185.76;3346.76;4071.78;735.36;540757.89;4886.13;3792.48;4071.78
6530.15;3346.76;4003.55;733.07;537384.84;4804.26;3795.41;4003.55
6293.63;3346.76;4250.93;784.47;615392.08;5101.12;3874.61;4250.93
5776.45;3346.76;4188.09;775.29;601068.43;5025.71;3744.42;4188.09
5762.35;3346.76;3930.33;604.08;364917.80;4716.39;3679.94;3930.33
5917.29;3346.76;4107.85;712.71;507954.02;4929.43;3762.28;4107.85
6578.72;3346.76;4506.01;816.56;666767.60;5407.21;4001.97;4506.01
6097.93;3346.76;4277.28;764.93;585111.71;5132.74;3840.06;4277.28
5983.09;3346.76;4328.79;737.17;543426.53;5194.54;3814.86;4328.79
6948.14;3346.76;4265.74;832.80;693562.58;5118.88;3973.45;4265.74
6850.21;3346.76;4411.22;842.79;710301.53;5293.47;4026.18;4411.22
5682.07;3346.76;4049.31;648.89;421060.11;4859.17;3700.84;4049.31
5616.09;3346.76;3980.53;659.73;435244.74;4776.64;3672.04;3980.53
6236.57;3346.76;4225.59;747.02;558037.30;5070.70;3856.26;4225.59
6688.62;3346.76;4375.13;782.22;611875.21;5250.16;3986.17;4375.13
6879.07;3346.76;4533.50;897.41;805353.34;5440.21;4074.76;4533.50
6925.21;3346.76;4438.66;869.88;756698.76;5326.39;4048.84;4438.66
6147.02;3346.76;4439.10;791.50;626478.36;5326.92;3871.27;4439.10
6553.22;3346.76;4540.82;841.49;708111.25;5448.98;4001.96;4540.82
6218.06;3346.76;4191.02;742.16;550803.74;5029.22;3841.91;4191.02
6694.34;3346.76;4440.62;872.61;761451.42;5328.75;4009.56;4440.62
6966.65;3346.76;4573.23;848.80;720465.79;5487.88;4104.54;4573.23
6825.54;3346.76;4356.38;803.48;645575.91;5227.66;4000.12;4356.38
6164.53;3346.76;4614.10;774.07;599187.00;5536.92;3859.78;4614.10
6650.49;3346.76;4635.10;800.82;641311.98;5562.12;4042.50;4635.10
6401.49;3346.76;4173.35;808.61;653857.98;5008.02;3863.71;4173.35
6809.79;3346.76;4323.33;907.18;822972.13;5187.99;3983.73;4323.33
7506.63;3346.76;4718.65;876.84;768843.20;5662.38;4254.27;4718.65
7115.30;3346.76;4528.89;824.05;679065.84;5434.67;4114.90;4528.89
6296.73;3346.76;4407.04;785.40;616847.58;5288.45;3912.49;4407.04
6281.54;3346.76;4210.49;818.34;669684.48;5052.59;3859.29;4210.49
6043.73;3346.76;4070.18;716.23;512981.53;4884.21;3771.79;4070.18
6724.77;3346.76;4293.10;763.56;583016.59;5151.72;3958.95;4293.10
6443.25;3346.76;4498.86;795.14;632252.03;5398.63;3965.72;4498.86
5971.80;3346.76;4124.95;775.35;601170.02;4949.94;3777.33;4124.95
6468.29;3346.76;4494.50;860.55;740551.42;5393.40;3971.80;4494.50
5850.64;3346.76;4121.97;704.97;496989.44;4946.37;3752.28;4121.97
6419.03;3346.76;4472.27;771.66;595455.09;5366.73;3955.15;4472.27
6399.52;3346.76;4234.43;722.70;522298.18;5081.31;3887.21;4234.43
5855.61;3346.76;4148.33;686.24;470929.46;4978.00;3758.80;4148.33
6180.77;3346.76;4034.90;704.44;496239.20;4841.88;3776.12;4034.90
6444.22;3346.76;4744.77;775.99;602167.57;5693.72;3964.14;4744.77
6689.83;3346.76;4680.01;754.73;569618.95;5616.01;4059.10;4680.01
7146.78;3346.76;4804.80;846.57;716682.60;5765.77;4206.54;4804.80
7775.22;3346.76;4844.51;771.61;595388.83;5813.41;4349.35;4844.51
5781.95;3346.76;3956.49;689.75;475760.77;4747.79;3692.19;3956.49
6264.02;3346.76;4203.70;736.65;542654.05;5044.44;3854.02;4203.70
5889.59;3346.76;4268.32;842.76;710250.48;5121.98;3783.08;4268.32
6124.16;3346.76;4201.42;723.38;523273.51;5041.70;3827.91;4201.42
6331.84;3346.76;4102.29;771.35;594981.95;4922.75;3824.26;4102.29
5839.36;3346.76;4363.36;735.44;540872.90;5236.03;3762.31;4363.36
6315.22;3346.76;4252.23;777.08;603858.40;5102.68;3878.96;4252.23
6627.05;3346.76;4056.14;716.09;512785.27;4867.36;3832.30;4056.14
6637.19;3346.76;4130.19;749.60;561905.48;4956.23;3872.06;4130.19
6160.10;3346.76;4085.09;714.97;511188.20;4902.11;3794.38;4085.09
5523.78;3346.76;3998.13;620.49;385008.75;4797.75;3656.73;3998.13
5971.67;3346.76;4015.89;710.76;505180.28;4819.07;3741.10;4015.89
5964.15;3346.76;4376.61;720.62;519293.13;5251.93;3808.78;4376.61
6650.94;3346.76;4354.36;735.18;540492.55;5225.24;3972.28;4354.36
5748.09;3346.76;4152.64;661.71;437860.29;4983.17;3733.13;4152.64
6029.74;3346.76;4534.40;719.61;517831.49;5441.27;3814.14;4534.40
6708.50;3346.76;4492.49;730.12;533082.19;5390.99;4027.95;4492.49
6478.22;3346.76;4348.60;835.67;698336.27;5218.32;3939.46;4348.60
5888.42;3346.76;4215.58;722.19;521558.63;5058.70;3777.69;4215.58
5781.95;3346.76;4440.79;684.54;468590.71;5328.95;3716.29;4440.79
7156.17;3346.76;4470.92;787.43;620039.59;5365.10;4096.58;4470.92
6998.82;3346.76;4025.73;753.40;567617.91;4830.88;3841.86;4025.73
5986.17;3346.76;4418.59;731.40;534942.33;5302.30;3814.35;4418.59
6181.03;3346.76;4540.33;678.73;460674.78;5448.40;3879.73;4540.33
6130.49;3346.76;4435.81;718.78;516650.49;5322.97;3865.70;4435.81
6523.66;3346.76;4538.71;756.87;572857.46;5446.45;3993.62;4538.71
6650.43;3346.76;4489.24;718.35;516026.12;5387.09;4014.61;4489.24
6398.11;3346.76;4510.66;714.79;510919.93;5412.80;3954.36;4510.66
6238.58;3346.76;4162.72;665.43;442800.91;4995.26;3835.47;4162.72
6278.34;3346.76;4148.94;780.50;609185.10;4978.72;3836.34;4148.94
5735.60;3346.76;4012.18;663.55;440298.74;4814.62;3702.36;4012.18
6259.83;3346.76;4336.35;730.44;533547.10;5203.61;3890.16;4336.35
6107.76;3346.76;4045.36;686.72;471587.00;4854.43;3771.30;4045.36
6217.68;3346.76;4126.85;721.50;520555.55;4952.21;3818.90;4126.85
5999.43;3346.76;4460.71;696.85;485597.61;5352.86;3814.85;4460.71
6635.55;3346.76;4406.22;677.05;458392.04;5287.47;3987.42;4406.22
5667.08;3346.76;4248.06;692.15;479065.68;5097.67;3708.43;4248.06
6914.76;3346.76;3938.22;705.28;497425.22;4725.86;3781.71;3938.22
6956.04;3346.76;4108.90;758.14;574769.48;4930.68;3888.92;4108.90
6689.66;3346.76;4526.47;757.76;574194.31;5431.76;4032.76;4526.47
6732.90;3346.76;4195.06;685.35;469700.67;5034.07;3914.61;4195.06
6684.52;3346.76;4459.67;739.24;546470.44;5351.61;4013.51;4459.67
7255.71;3346.76;4266.39;853.61;728646.51;5119.67;4003.89;4266.39
6590.83;3346.76;4070.96;813.05;661044.41;4885.15;3836.96;4070.96
5727.88;3346.76;4373.25;691.51;478192.38;5247.90;3710.47;4373.25
6757.96;3346.76;4142.52;797.11;635385.99;4971.02;3890.44;4142.52
5915.54;3346.76;3991.90;648.48;420524.43;4790.28;3724.15;3991.90
6169.67;3346.76;4050.67;700.67;490940.81;4860.80;3781.55;4050.67
7662.35;3346.76;4520.35;790.93;625576.36;5424.41;4182.66;4520.35
6204.00;3346.76;4364.77;747.10;558160.21;5237.72;3881.59;4364.77
5971.58;3346.76;4199.31;685.91;470468.70;5039.17;3795.30;4199.31
6386.05;3346.76;3950.02;679.93;462310.38;4740.03;3754.39;3950.02
6617.28;3346.76;4528.47;780.07;608503.84;5434.17;4016.09;4528.47
7096.48;3346.76;4617.55;750.81;563722.41;5541.06;4144.13;4617.55
6394.16;3346.76;4141.01;767.84;589574.32;4969.21;3849.06;4141.01
5999.45;3346.76;4623.01;612.62;375297.51;5547.61;3765.71;4623.01
6464.70;3346.76;4595.80;713.56;509168.30;5514.95;3981.50;4595.80
6257.96;3346.76;4296.39;721.28;520245.53;5155.67;3880.40;4296.39
6204.13;3346.76;4230.32;722.58;522118.03;5076.39;3851.59;4230.32
6117.28;3346.76;4184.58;764.42;584344.28;5021.49;3821.78;4184.58
6062.18;3346.76;4087.59;742.72;551631.31;4905.11;3780.87;4087.59
5844.96;3346.76;4124.86;713.87;509612.11;4949.83;3751.68;4124.86
6410.29;3346.76;4159.18;748.89;560841.05;4991.01;3858.97;4159.18
5735.60;3346.76;4025.55;682.06;465199.87;4830.66;3705.97;4025.55
6776.85;3346.76;4089.92;804.84;647765.16;4907.90;3863.68;4089.92
5919.04;3346.76;4028.26;664.34;441347.12;4833.91;3737.88;4028.26
7065.95;3346.76;4242.76;781.16;610204.62;5091.31;3973.46;4242.76
6219.69;3346.76;4168.00;772.32;596478.63;5001.60;3834.33;4168.00
6844.28;3346.76;3999.66;715.29;511638.95;4799.59;3816.06;3999.66
6308.36;3346.76;4039.36;748.69;560544.15;4847.23;3792.76;4039.36
6596.41;3346.76;4136.27;742.13;550754.44;4963.52;3870.79;4136.27
5757.06;3346.76;4017.33;648.33;420330.95;4820.79;3707.64;4017.33
6043.65;3346.76;4521.70;704.92;496918.78;5426.04;3823.55;4521.70
6589.21;3346.76;4469.70;697.74;486837.02;5363.64;3996.08;4469.70
6971.57;3346.76;4504.25;695.88;484246.47;5405.10;4081.63;4504.25
6757.96;3346.76;4540.91;743.00;552048.52;5449.10;4051.75;4540.91
6553.98;3346.76;4413.28;722.92;522617.59;5295.94;3973.53;4413.28
6534.60;3346.76;4465.78;722.42;521896.48;5358.94;3982.67;4465.78
5994.29;3346.76;4430.40;694.06;481722.28;5316.48;3816.42;4430.40
7069.85;3346.76;4301.03;750.34;563003.87;5161.24;4004.56;4301.03
5761.26;3346.76;4430.80;649.93;422412.47;5316.96;3708.77;4430.80
6052.94;3346.76;4115.87;696.32;484863.25;4939.04;3789.03;4115.87
6020.76;3346.76;4391.62;759.95;577517.59;5269.94;3828.30;4391.62
6529.74;3346.76;4229.87;821.24;674430.88;5075.84;3905.03;4229.87
5833.41;3346.76;4189.54;711.82;506690.40;5027.45;3759.96;4189.54
5733.24;3346.76;4262.57;733.42;537905.94;5115.09;3731.70;4262.57
6282.81;3346.76;4083.89;684.17;468089.03;4900.67;3810.09;4083.89
6451.75;3346.76;4056.69;749.07;561111.70;4868.03;3816.20;4056.69
5696.48;3346.76;4040.99;681.23;464071.33;4849.19;3702.07;4040.99
5725.97;3346.76;4108.98;734.38;539306.79;4930.78;3721.60;4108.98
7021.48;3346.76;4784.44;713.72;509398.78;5741.33;4169.48;4784.44
5874.79;3346.76;4088.57;739.32;546596.68;4906.28;3748.98;4088.57
7522.92;3346.76;4078.85;761.00;579117.15;4894.62;3905.45;4078.85
6826.30;3346.76;4039.37;763.01;582184.16;4847.24;3838.60;4039.37
6201.17;3346.76;4096.93;704.93;496926.02;4916.32;3804.82;4096.93
6258.44;3346.76;4132.73;758.36;575106.85;4959.27;3827.12;4132.73
5859.78;3346.76;4088.89;730.14;533105.56;4906.67;3746.18;4088.89
6045.23;3346.76;3898.20;615.83;379250.51;4677.84;3697.96;3898.20
6649.73;3346.76;4398.79;805.24;648414.05;5278.55;3987.61;4398.79
6771.16;3346.76;4429.36;710.94;505441.85;5315.24;4019.83;4429.36
6896.17;3346.76;4483.55;780.88;609775.25;5380.26;4061.03;4483.55
6394.85;3346.76;4358.81;709.50;503394.29;5230.57;3925.48;4358.81
6650.18;3346.76;4137.88;707.20;500136.13;4965.46;3877.28;4137.88
6750.04;3346.76;4096.83;729.65;532393.41;4916.20;3865.19;4096.83
6937.90;3346.76;4487.71;725.38;526171.56;5385.25;4069.76;4487.71
6328.71;3346.76;4245.45;738.67;545628.31;5094.54;3879.17;4245.45
6579.98;3346.76;4466.15;744.66;554515.22;5359.37;3993.14;4466.15
7245.95;3346.76;4500.66;693.01;480268.04;5400.79;4122.32;4500.66
6459.42;3346.76;4363.11;742.29;550994.34;5235.73;3940.04;4363.11
6119.62;3346.76;4409.38;635.13;403393.68;5291.25;3861.45;4409.38
6432.64;3346.76;4318.31;749.33;561500.99;5181.97;3921.45;4318.31
5580.09;3346.76;3957.97;652.02;425134.72;4749.56;3659.70;3957.97
6422.86;3346.76;4060.83;770.51;593687.49;4873.00;3815.30;4060.83
6196.83;3346.76;4480.19;786.04;617862.49;5376.23;3888.57;4480.19
6204.64;3346.76;4463.01;725.92;526955.10;5355.61;3890.92;4463.01
7201.35;3346.76;4523.05;865.07;748339.07;5427.66;4125.75;4523.05
6387.46;3346.76;4236.03;824.67;680086.70;5083.23;3885.85;4236.03
6435.54;3346.76;4578.13;839.79;705243.35;5493.75;3971.12;4578.13
6960.21;3346.76;4655.43;797.82;636522.89;5586.51;4126.75;4655.43
5816.28;3346.76;4018.82;730.38;533451.15;4822.58;3718.30;4018.82
6196.52;3346.76;3956.18;658.34;433414.37;4747.42;3740.95;3956.18
5672.37;3346.76;4049.75;684.14;468044.11;4859.71;3698.85;4049.75
6406.98;3346.76;4636.15;726.96;528467.17;5563.38;3961.01;4636.15
6731.22;3346.76;4589.00;814.20;662926.88;5506.80;4056.78;4589.00
6807.95;3346.76;4425.58;715.44;511859.35;5310.70;4024.77;4425.58
6681.31;3346.76;4621.17;866.56;750925.27;5545.41;4049.44;4621.17
6663.69;3346.76;4577.14;666.67;444449.92;5492.57;4037.34;4577.14
6467.83;3346.76;4729.36;809.27;654923.54;5675.24;3977.11;4729.36
6469.31;3346.76;4539.21;820.61;673406.75;5447.05;3978.33;4539.21
6058.72;3346.76;4387.76;824.00;678975.58;5265.31;3841.05;4387.76
5534.48;3346.76;4113.44;678.90;460911.53;4936.13;3669.58;4113.44
5822.70;3346.76;4110.47;744.28;553955.91;4932.57;3743.79;4110.47
6201.90;3346.76;4199.23;676.26;457329.51;5039.07;3841.74;4199.23
6229.37;3346.76;4174.12;733.09;537417.77;5008.95;3838.06;4174.12
6725.89;3346.76;4483.21;717.61;514967.54;5379.85;4028.85;4483.21
6669.38;3346.76;4487.39;733.79;538443.07;5384.86;4018.24;4487.39
6028.75;3346.76;4168.71;682.36;465612.39;5002.45;3800.28;4168.71
6152.07;3346.76;4372.36;678.64;460555.37;5246.83;3868.43;4372.36
7333.24;3346.76;4267.43;785.27;616653.15;5120.92;4011.13;4267.43
5987.61;3346.76;4202.18;725.53;526399.04;5042.62;3799.52;4202.18
7280.98;3346.76;4444.83;772.67;597016.61;5333.79;4100.65;4444.83
7192.38;3346.76;4301.24;798.47;637559.36;5161.49;4017.24;4301.24
6075.35;3346.76;4230.51;711.87;506764.49;5076.61;3825.19;4230.51
6596.82;3346.76;4137.17;797.89;636630.21;4964.60;3871.27;4137.17
5883.08;3346.76;3969.94;657.84;432754.85;4763.92;3711.31;3969.94
6132.53;3346.76;4263.73;751.67;565002.22;5116.48;3845.31;4263.73
6564.61;3346.76;4362.08;838.38;702888.58;5234.49;3959.91;4362.08
6325.56;3346.76;4142.46;794.64;631447.06;4970.95;3840.49;4142.46
6083.82;3346.76;4583.04;655.46;429626.64;5499.65;3827.97;4583.04
6026.88;3346.76;4380.30;724.57;524995.70;5256.36;3830.41;4380.30
6983.90;3346.76;4462.77;728.05;530060.39;5355.32;4067.67;4462.77
6685.23;3346.76;4503.78;746.79;557690.35;5404.53;4026.03;4503.78
6652.76;3346.76;4294.76;710.50;504814.24;5153.72;3949.43;4294.76
6746.44;3346.76;4269.84;861.18;741624.88;5123.81;3951.55;4269.84
6194.64;3346.76;4030.74;687.03;472016.19;4836.89;3775.93;4030.74
6052.88;3346.76;4115.67;746.06;556608.21;4938.80;3788.95;4115.67
6184.35;3346.76;4041.94;725.48;526315.70;4850.33;3779.63;4041.94
6021.18;3346.76;4012.94;705.06;497108.26;4815.53;3746.70;4012.94
6737.48;3346.76;4252.67;807.21;651583.35;5103.21;3942.58;4252.67
5735.60;3346.76;3964.36;687.78;473040.77;4757.23;3687.90;3964.36
5850.56;3346.76;4036.98;701.60;492246.95;4844.37;3729.70;4036.98
6438.97;3346.76;4087.58;716.72;513690.09;4905.10;3830.02;4087.58
6194.54;3346.76;4116.04;703.57;495011.36;4939.25;3811.36;4116.04
6369.14;3346.76;4313.05;687.34;472439.69;5175.66;3907.65;4313.05
6531.52;3346.76;4143.41;820.61;673405.82;4972.09;3866.97;4143.41
6438.26;3346.76;4330.91;756.49;572283.37;5197.09;3926.40;4330.91
6485.54;3346.76;4110.37;852.68;727060.06;4932.44;3846.07;4110.37
6447.83;3346.76;4294.48;768.09;589956.35;5153.37;3916.47;4294.48
6756.84;3346.76;4171.08;761.29;579558.08;5005.30;3905.14;4171.08
6397.82;3346.76;4448.83;636.19;404739.12;5338.59;3945.71;4448.83
6715.64;3346.76;4453.64;694.80;482745.01;5344.37;4017.77;4453.64
5943.08;3346.76;4322.98;624.75;390316.98;5187.58;3802.00;4322.98
6389.27;3346.76;4460.41;674.20;454551.40;5352.49;3945.36;4460.41
5708.99;3346.76;4105.30;697.52;486532.81;4926.36;3716.94;4105.30
5554.29;3346.76;4067.82;667.28;445260.94;4881.39;3673.18;4067.82
7162.82;3346.76;4200.60;912.41;832485.37;5040.72;3958.44;4200.60
